,announce_ts,prefix,m17d-bgp,m17c-bgp,m169-bgp,m17d-openflow,m17c-openflow,m169-openflow
747,1569138417.257,42.150.248.0/24,,,1569181617.259541,1569181620.740307,1569181619.793525,1569181617.26529
748,1569138417.563,63.195.58.0/24,1569181485.711521,,1569181480.997104,1569181485.731204,1569181484.777575,1569181481.003498
749,1569138418.175,160.21.48.0/24,,,1569181618.178695,1569181620.793955,1569181619.801872,1569181618.181844
750,1569138418.891,244.75.117.0/24,,,1569181618.893712,1569181620.815972,1569181619.801872,1569181618.896921
751,1569138418.994,28.157.86.0/24,,,1569181618.996589,1569181620.805631,1569181619.801872,1569181619.000774
752,1569138419.097,95.80.152.0/24,,,1569181619.101077,1569181620.815996,1569181619.801896,1569181619.105832
753,1569138419.202,86.63.15.0/24,1569181480.71131,,1569181475.579194,1569181480.729943,1569181479.765504,1569181475.583656
754,1569138419.616,253.38.225.0/24,,,1569181619.62038,1569181620.819552,1569181624.751797,1569181619.623413
755,1569138419.933,46.145.74.0/24,,,1569181619.937116,1569181620.842936,1569181624.763608,1569181619.941376
756,1569138420.038,40.37.83.0/24,,,1569181620.041078,1569181620.857904,1569181624.766081,1569181620.045597
757,1569138420.443,153.191.38.0/24,,,1569181587.196277,1569181590.727074,1569181589.776389,1569181587.201279
758,1569138420.854,215.93.164.0/24,,,1569181488.308299,1569181490.873346,1569181489.795542,1569181488.316327
759,1569138420.958,186.59.63.0/24,,,1569181543.04104,1569181545.820484,1569181544.797869,1569181543.044841
760,1569138421.366,241.88.135.0/24,,,1569181621.3684,1569181625.732454,1569181624.770386,1569181621.375081
761,1569138421.469,233.65.46.0/24,,,1569181575.752626,,,1569181575.757596
762,1569138421.675,82.74.92.0/24,,,1569181592.574054,1569181595.743861,1569181594.785652,1569181592.579674
763,1569138421.781,238.47.137.0/24,,,1569181621.784009,,,1569181621.7891
764,1569138421.885,153.40.148.0/24,,,1569181621.889238,1569181625.732471,1569181624.772759,1569181621.894209
765,1569138422.094,16.18.165.0/24,,,1569181619.7253,1569181620.827701,1569181624.754464,1569181619.728447
766,1569138422.821,229.249.202.0/24,,,1569181551.660005,,,1569181551.664686
767,1569138423.028,149.220.248.0/24,,,1569181623.032243,1569181625.743817,1569181624.781724,1569181623.038001
768,1569138423.133,93.88.41.0/24,,,1569181553.100718,1569181555.78363,1569181554.786849,1569181553.104811
769,1569138423.343,146.7.137.0/24,,,1569181623.348085,1569181625.764337,1569181624.787136,1569181623.354745
770,1569138423.557,247.3.158.0/24,,,1569181623.562788,1569181625.78728,1569181624.787136,1569181623.568076
771,1569138423.665,167.131.121.0/24,,,1569181507.880105,1569181510.772572,1569181509.777402,1569181507.888343
772,1569138424.284,43.4.171.0/24,,,1569181624.289596,1569181625.809852,1569181624.791816,1569181624.29425
773,1569138424.697,77.243.97.0/24,,,1569181576.37974,1569181580.732129,1569181579.783406,1569181576.385866
774,1569138425.209,122.29.102.0/24,,,1569181585.330806,1569181585.879669,1569181589.765321,1569181585.335528
775,1569138425.311,226.105.226.0/24,,,1569181625.313464,,,1569181625.318592
776,1569138425.414,183.34.175.0/24,,,1569181625.420162,1569181625.824572,1569181629.76341,1569181625.425131
777,1569138425.521,37.40.26.0/24,,,1569181625.523508,1569181625.830762,1569181629.76341,1569181625.529273
778,1569138425.624,82.61.223.0/24,,,1569181562.863227,1569181565.822328,1569181564.805015,1569181562.866361
779,1569138426.141,143.184.74.0/24,1569181485.711706,,1569181484.642694,1569181485.873634,1569181489.745072,1569181484.646594
780,1569138426.35,225.218.134.0/24,,,1569181485.055719,,,1569181485.061283
781,1569138426.455,168.59.83.0/24,,,1569181626.461229,1569181630.731739,1569181629.763526,1569181626.469917
782,1569138426.664,185.254.177.0/24,,,1569181626.668897,1569181630.731715,1569181629.76344,1569181626.674083
783,1569138426.77,194.212.151.0/24,,,1569181574.709088,1569181575.881659,1569181579.749382,1569181574.715421
784,1569138426.979,20.24.5.0/24,,,1569181626.98215,1569181630.731739,1569181629.772619,1569181626.986221
785,1569138427.083,123.169.231.0/24,,,1569181627.086246,1569181630.731739,1569181629.772619,1569181627.09141
786,1569138427.187,73.26.59.0/24,,,1569181627.191984,1569181630.741451,1569181629.772646,1569181627.195036
